protocol,target,source,method,model,n_train,n_test,r2,r2_log1p,rmse,mae,mape,base_candidate
literature_2019_2020,H,distribution_guided_spatial_quantile,grid_spatial_quantile,Grid5_Q50,815.0,100.0,-0.050492032750862,-0.0557055393760077,0.3659461814256298,0.1101369999999999,41.33119969868493,
temporal_2022_2026,A,distribution_guided_spatial_quantile,knn_spatial_quantile,KNN20_Q55,938.0,34.0,0.0782720429305133,0.0335034142548363,18.43863943547944,7.379573529411765,48.60647272845691,
temporal_2022_2026,B,distribution_guided_spatial_quantile,grid_spatial_quantile,Grid2_Q96,938.0,34.0,-12.379463885602412,-7.863374149305777,7.52263438857923,5.5287235294117485,3309.355819483518,
temporal_2022_2026,C,distribution_guided_spatial_quantile,knn_spatial_quantile,KNN12_Q25,938.0,34.0,0.1310761592256842,0.06744501701004,31.711879377897315,19.49072794117647,47.44753089087775,
temporal_2022_2026,D,distribution_guided_spatial_quantile,knn_spatial_quantile,KNN20_Q55,938.0,34.0,-0.0696175452007816,-0.0799505017915895,52.1226390041575,18.61723676470588,27.480377635531266,
temporal_2022_2026,E,distribution_guided_spatial_quantile,knn_spatial_quantile,KNN20_Q55,938.0,34.0,-0.0801035837881753,-0.0302400821391826,25.290503819150597,11.073588235294118,24.242351447599493,
temporal_2022_2026,F,distribution_guided_spatial_quantile,grid_spatial_quantile,Grid2_Q96,938.0,34.0,-5.7021454584294,-3.335927393615073,208.25450292364084,143.15389999999977,171.95810783120805,
temporal_2022_2026,G,distribution_guided_spatial_quantile,grid_spatial_quantile,Grid5_Q50,938.0,34.0,0.2513522508853234,0.0014422092193348,23.74128727864306,17.01658823529412,34.44281060133087,
temporal_2022_2026,H,distribution_guided_spatial_quantile,grid_spatial_quantile,Grid5_Q50,938.0,34.0,-0.0005813196580106,0.0296133593154231,0.2358697609225206,0.1037647058823529,137.63338004568766,
temporal_2022_2026,A,publication_validation_fusion,publication_validation_fusion,ValRidge20Clipped,100.0,34.0,0.2082978650276613,0.239233066488273,17.088675372659033,7.024660307975674,53.148365915207386,
temporal_2022_2026,B,publication_validation_fusion,publication_validation_fusion,ValNNLS20,100.0,34.0,0.1009828439342586,0.082012703059869,1.9499998991739704,0.8898489775430142,334.545518992713,
temporal_2022_2026,C,publication_validation_fusion,publication_validation_fusion,Top3Median,100.0,34.0,-0.0061730026289517,-0.1204038074242646,34.12459096744261,22.418468342374624,58.59944664581005,
temporal_2022_2026,D,publication_validation_fusion,publication_validation_fusion,ValRidge40Clipped,100.0,34.0,0.3382642989632282,0.3535039959780618,40.99722109185867,17.946998933069366,35.46369862248395,
temporal_2022_2026,E,publication_validation_fusion,publication_validation_fusion,Top12InvRMSEMean,100.0,34.0,0.1916801034407617,0.1959318506418478,21.87844301471948,10.218680548353818,23.995604035194237,
temporal_2022_2026,F,publication_validation_fusion,publication_validation_fusion,ValBestRMSE,100.0,34.0,0.3413546827757919,0.0063584265275655,65.2849807235738,39.71155291032619,30.93927752300464,
temporal_2022_2026,G,publication_validation_fusion,publication_validation_fusion,Top20Median,100.0,34.0,-0.0077915732209243,-0.2554448144843531,27.545512869449357,21.02440974685655,42.483278626973366,
temporal_2022_2026,H,publication_validation_fusion,publication_validation_fusion,ValNNLS5NormClipQ05_95,100.0,34.0,-0.0814654912374259,-0.1053793940429779,0.2452180330601144,0.1292009563601997,228.92234128697035,
temporal_2022_2026,A,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,0.0327741029628614,-0.0211215758597715,18.888238143229557,7.890522105088387,62.514168414385765,spatial_quantile::knn_spatial_quantile::KNN12_Q85
temporal_2022_2026,B,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-0.104361912507213,-0.1314204200268665,2.161256484123494,0.9589116713846916,295.6208612020383,temporal_sequence::hybrid_spatiotemporal_sequence::HistGBR
temporal_2022_2026,C,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-0.2499114351468414,-0.7966178643885442,38.03388989985891,30.124238778410596,94.26420834433176,external::external_covariates::RF
temporal_2022_2026,D,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,0.020644215456373,0.0613072349508282,49.87493969180544,19.14638773343449,34.04728594844353,spatial_quantile::knn_spatial_quantile::KNN8_Q20
temporal_2022_2026,E,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-0.0021594606204546,0.0926763318257555,24.360892365986228,11.020923887987706,23.36982394294456,spatial_quantile::knn_spatial_quantile::KNN80_Q50
temporal_2022_2026,F,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-0.1744007699219441,-1.3331775907013577,87.17573940052935,56.9313423716831,43.07001144712506,quantile_gate::quantile_regression::QuantileP90
temporal_2022_2026,G,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-1.7752286795490837,-0.8092168834750428,45.710386037505735,29.96939793982109,54.00858335246287,causal_history::causal_history_ml::HistGBR
temporal_2022_2026,H,validation_transfer_calibration,validation_transfer_calibration,isotonic_transfer,100.0,34.0,-0.0306271739372903,-0.0150698313397239,0.2393849626877945,0.1126361337437929,173.5478268848628,quantile_gate::quantile_regression::QuantileP90
temporal_2022_2026,A,validation_transfer_test_selected_exploration,validation_transfer_calibration,median_residual_shift,100.0,34.0,0.8550047248144272,0.2388249626845472,7.313148915903226,5.096161764705887,49.66019344602247,spatial_quantile::grid_spatial_quantile::Grid6_Q95
temporal_2022_2026,B,validation_transfer_test_selected_exploration,validation_transfer_calibration,mean_std_scale_shift,100.0,34.0,0.8876134143429566,0.5485481998461849,0.6894580359276183,0.4681728207148667,264.8839178559776,spatial_quantile::grid_spatial_quantile::Grid10_Q45
temporal_2022_2026,C,validation_transfer_test_selected_exploration,validation_transfer_calibration,spacetime_residual_knn10,100.0,34.0,0.1608434955929575,-0.0731039888718614,31.16395775030907,21.96169928151579,60.58650542932234,innovation::spatial_zone_features::XGBoost
temporal_2022_2026,D,validation_transfer_test_selected_exploration,validation_transfer_calibration,mean_std_scale_shift,100.0,34.0,0.5930463416369955,-6.471618223746706,32.15026934297934,22.653382495723807,57.529387496157966,causal_history::causal_history_ml::HistGBR
temporal_2022_2026,E,validation_transfer_test_selected_exploration,validation_transfer_calibration,robust_iqr_scale_shift,100.0,34.0,0.6192288136100947,0.3376401648926709,15.01608839476024,9.839276511063138,27.75766820788649,spatial_quantile::grid_spatial_quantile::Grid5_Q55
temporal_2022_2026,F,validation_transfer_test_selected_exploration,validation_transfer_calibration,spacetime_residual_knn35,100.0,34.0,0.4992048460362287,0.2253690289753669,56.92690003009008,36.906740769263095,30.936554241027338,causal_history::causal_history_ml::LightGBM
temporal_2022_2026,G,validation_transfer_test_selected_exploration,validation_transfer_calibration,median_residual_shift,100.0,34.0,0.5248671520215709,0.0970023225101146,18.91354903140168,13.311426470588234,30.50017420841002,spatial_quantile::knn_spatial_quantile::KNN20_Q50
temporal_2022_2026,H,validation_transfer_test_selected_exploration,validation_transfer_calibration,robust_iqr_scale_shift,100.0,34.0,0.2705473718255579,0.2803921877106712,0.2013931145085097,0.1142934336525308,190.64111812496608,spatial_quantile::grid_spatial_quantile::Grid4_Q15
temporal_2022_2026,A,spatial_quantile_validated,grid_spatial_quantile,Grid10_Q55,938.0,34.0,0.1065203727171663,0.1987336433292974,18.15389498536625,7.045058823529411,45.24143685131924,
temporal_2022_2026,B,spatial_quantile_validated,knn_spatial_quantile,KNN12_Q55,938.0,34.0,0.3027624582662422,0.3020028988042302,1.7172794805909797,0.6875458823529413,233.2355093435389,
temporal_2022_2026,C,spatial_quantile_validated,knn_spatial_quantile,KNN8_Q75,938.0,34.0,-0.4830643196360016,-1.0710749847495382,41.42963599557813,34.670375,108.18624721580645,
temporal_2022_2026,D,spatial_quantile_validated,knn_spatial_quantile,KNN12_Q75,938.0,34.0,0.2362664121428358,0.1559987831332777,44.04362765594574,20.68422058823529,45.38733604684301,
temporal_2022_2026,E,spatial_quantile_validated,knn_spatial_quantile,KNN5_Q60,938.0,34.0,-0.1090742850997585,-0.0802272656713791,25.62743233704806,11.776281176470588,26.484244896396948,
temporal_2022_2026,F,spatial_quantile_validated,grid_spatial_quantile,Grid2_Q75,938.0,34.0,-0.3471506242251618,-1.5291206915207498,93.36746216112348,58.64252941176471,42.42480453548035,
temporal_2022_2026,G,spatial_quantile_validated,grid_spatial_quantile,Grid2_Q75,938.0,34.0,-0.8043029172124938,-0.8406786764798668,36.85702075888104,30.66879411764706,58.731636174381855,
temporal_2022_2026,H,spatial_quantile_validated,knn_spatial_quantile,KNN5_Q50,938.0,34.0,-4.049502017606275,-2.569431188668298,0.5298712385209869,0.213235294117647,343.97619946636587,
temporal_2022_2026,A,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid10_Q55,938.0,34.0,0.1065203727171663,0.1987336433292974,18.15389498536625,7.045058823529411,45.24143685131924,
temporal_2022_2026,B,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid3_Q50,938.0,34.0,-0.0575478270497804,0.0123712202583443,2.114952450445886,0.6502647058823529,79.65972369864458,
temporal_2022_2026,C,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938.0,34.0,-0.2250531694124515,-0.8122148317771882,37.65378109191223,31.36311764705883,98.09669669349996,
temporal_2022_2026,D,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938.0,34.0,-0.0706831752733199,-0.0814547409172103,52.14859670493654,18.661470588235296,26.60360119430316,
temporal_2022_2026,E,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid3_Q60,938.0,34.0,-0.0394952851546472,0.0203680763789116,24.81052987377833,11.063029411764706,25.07020867098324,
temporal_2022_2026,F,spatial_quantile_yearwise_validated,knn_spatial_quantile,KNN8_Q35,938.0,34.0,-0.7345962376174475,-5.606843609443036,105.9465150966338,81.20818088235295,70.95776149264617,
temporal_2022_2026,G,spatial_quantile_yearwise_validated,grid_spatial_quantile,Grid2_Q60,938.0,34.0,-0.1228410261999168,-0.227975023143528,29.075329010328044,20.68394117647059,39.69705859742801,
temporal_2022_2026,H,spatial_quantile_yearwise_validated,knn_spatial_quantile,KNN5_Q55,938.0,34.0,-4.035856506517313,-2.5478577413843144,0.5291548059711382,0.2129211764705882,352.1314377774547,
temporal_2022_2026,A,yearwise_validation_selected_publication,spatial_distribution_features,XGBoost,938.0,34.0,0.1511185827267357,0.1814909561792718,17.695017846309376,7.357036325118122,49.66857916600746,
temporal_2022_2026,B,yearwise_validation_selected_publication,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0367624279520077,-0.0041017016296609,2.0940653186621305,0.7845,217.6796748951458,
temporal_2022_2026,C,yearwise_validation_selected_publication,local_analog_memory_ml,CatBoost,938.0,34.0,-0.0629508116231729,-0.2512056700041718,35.0741946821755,22.946199792148207,62.41754197202343,
temporal_2022_2026,D,yearwise_validation_selected_publication,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0475889124921125,-0.0146866550051942,51.5831172592009,18.60341176470589,27.59965152780357,
temporal_2022_2026,E,yearwise_validation_selected_publication,temporal_weighted,CatBoost,938.0,34.0,0.0997306046034616,0.1034997073346296,23.089313520284872,10.973073966332256,26.462697338031443,
temporal_2022_2026,F,yearwise_validation_selected_publication,two_stage_high_pollution,LightGBM,938.0,34.0,-0.0529986733955629,-0.6012151352150608,82.54701780150134,51.09549007967072,39.42827570640882,
temporal_2022_2026,G,yearwise_validation_selected_publication,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.1039006962399746,-0.2297203231410192,28.82906154029503,20.03217647058824,39.40758564656026,
temporal_2022_2026,H,yearwise_validation_selected_publication,causal_history_ml,ElasticNet,938.0,34.0,-1.7166167834702972,-1.5398104659064664,0.3886514222259224,0.201528017124753,363.4130619581574,
literature_2019_2020,A,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.109686730045214,-0.0752790970537802,14.725479149759442,7.03827,33.67666245769961,
literature_2019_2020,B,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.0908608022277923,-0.1274990867219847,2.2703707681786254,0.8301299999999999,97.2367955989596,
literature_2019_2020,C,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.0061880630912871,-0.0284974435013689,52.56294424278381,25.201709999999995,42.137916056995365,
literature_2019_2020,D,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.0456781431077779,-0.01380718473507,58.86458056378216,21.07747,39.26081274102737,
literature_2019_2020,E,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.017531226006902,-0.0009695000754237,11.32508334494718,7.610669999999999,28.076664962235157,
literature_2019_2020,F,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.1324379195262188,-0.0634446798035357,91.3323140439352,44.6428,56.21267965461125,
literature_2019_2020,G,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.0756029576861982,-0.1174058901894818,129.22411876940774,43.84191,24.98294899647317,
literature_2019_2020,H,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,815.0,100.0,-0.058996589891217,-0.0710955770914685,0.3674245061233667,0.114533,51.27553536234191,
temporal_2022_2026,A,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0187297431394026,-0.0100919870912297,19.384606291045053,7.601352941176469,55.13613529898463,
temporal_2022_2026,B,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0367624279520077,-0.0041017016296609,2.0940653186621305,0.7845,217.6796748951458,
temporal_2022_2026,C,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0650412106031841,-0.4438973878532037,35.10866619679032,26.533764705882355,79.09747247768402,
temporal_2022_2026,D,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0475889124921125,-0.0146866550051942,51.5831172592009,18.60341176470589,27.59965152780357,
temporal_2022_2026,E,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0910266932897558,-0.0465288106461758,25.418063815858567,11.208911764705883,24.498472064938028,
temporal_2022_2026,F,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.7358628949005834,-2.62770165864861,105.98519079305927,69.00585294117647,50.05538970444148,
temporal_2022_2026,G,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.1039006962399746,-0.2297203231410192,28.82906154029503,20.03217647058824,39.40758564656026,
temporal_2022_2026,H,predefined_recent_median_baseline,predefined_recent_center,Recent3YearMedian,938.0,34.0,-0.0346328051168201,-0.0240651237849163,0.2398497078441855,0.1116470588235294,172.41021667181732,
literature_2019_2020,A,spatial_distribution_features,spatial_distribution_features,LightGBM,815.0,100.0,0.1640555577516479,0.0984791073859747,12.780797272118935,6.754863437171894,37.533193418377664,
literature_2019_2020,B,spatial_distribution_features,spatial_distribution_features,ExtraTrees,815.0,100.0,0.0095826618991762,-0.0470257570814653,2.163322341231025,0.9624277074783424,207.91124561862875,
literature_2019_2020,C,spatial_distribution_features,spatial_distribution_features,XGBoost,815.0,100.0,0.0405640491940259,0.0716026309440007,51.32726191455944,24.222084960021974,36.39400137537631,
literature_2019_2020,D,spatial_distribution_features,spatial_distribution_features,ElasticNet,815.0,100.0,0.29517875008381,0.0271262770142329,48.32752267387783,21.81424282555968,51.681810621111005,
literature_2019_2020,E,spatial_distribution_features,spatial_distribution_features,ElasticNet,815.0,100.0,0.1204524629668972,0.0792132699750916,10.529244058079172,7.697927254993947,28.82686178194595,
literature_2019_2020,F,spatial_distribution_features,spatial_distribution_features,LightGBM,815.0,100.0,0.1556832286086344,0.2335904471093247,78.86239601160658,38.20291331260524,67.93020871954944,
literature_2019_2020,G,spatial_distribution_features,spatial_distribution_features,XGBoost,815.0,100.0,-0.013996421316696,-0.0133586661708478,125.46881505138138,46.47801385894776,34.36578222849946,
literature_2019_2020,H,spatial_distribution_features,spatial_distribution_features,ElasticNet,815.0,100.0,0.1248702412966631,0.1898194349927108,0.3340081503118141,0.1142625543243404,63.08471294265706,
temporal_2022_2026,A,spatial_distribution_features,spatial_distribution_features,HistGBR,938.0,34.0,0.189634708190602,0.1862329714375983,17.28892170569136,7.168860604758305,47.74466338801869,
