protocol,target,method,model,status,n_train,n_test,n_features,r2,r2_log1p,rmse,mae,mape
literature_2019_2020,B,causal_history_direct,CausalKNN12Median,ok,815,100,69,0.013366640418093212,-0.1370867308438115,2.1591858026580297,0.9439780000000002,129.75679084255995
literature_2019_2020,B,causal_history_direct,CausalKNN30Q90,ok,815,100,69,-15.537135315029587,-3.509686488469871,8.839796314702113,3.8611401000000036,889.5917480770913
literature_2019_2020,B,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-24.10645569339827,-6.517294789409819,10.891929503445455,6.16723024999999,1565.2115844789296
literature_2019_2020,B,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.4431629672556838,-2.0650878172986222,2.6113783917693745,2.145570000000001,808.5039127979122
literature_2019_2020,B,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,-1.4124248649513031,-1.1576505730940454,3.3762843541261307,1.6995637878506042,354.7517705021193
literature_2019_2020,B,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,-15.643373129090271,-3.5429762812998167,8.86814515416956,3.9091901000000036,897.9915370381304
literature_2019_2020,B,causal_history_direct,CausalHighGuard,ok,815,100,69,-29.017738099572888,-9.202792650944277,11.909707631591967,7.652559999999995,2265.8892982072744
literature_2019_2020,B,causal_history_ml,ElasticNet,ok,815,100,178,-0.2011645732601719,-0.37248145115091336,2.382392842008266,0.9683430792602222,185.69208643535262
literature_2019_2020,B,causal_history_ml,ExtraTrees,ok,815,100,178,-0.055188497946308646,-0.2268449504385972,2.2329404569738673,1.0975978589189994,263.42867845916
literature_2019_2020,B,causal_history_ml,HistGBR,ok,815,100,178,-0.13015807190399808,-0.28737055956984303,2.3109029861663997,1.1043614848490457,272.57387940386246
literature_2019_2020,B,causal_history_ml,XGBoost,ok,815,100,178,-0.22078030117031044,-0.3497095283851106,2.4017670065236896,1.1252139250791073,269.60048838901787
literature_2019_2020,B,causal_history_ml,LightGBM,ok,815,100,178,-0.4108903324292048,-0.4291636678126973,2.582014917070403,1.2132319733503036,286.08496051049724
literature_2019_2020,C,causal_history_direct,CausalKNN12IDW,ok,815,100,69,-0.05204288007511648,-0.5295942574016512,53.74732125153202,27.063737615173537,42.690895053635224
literature_2019_2020,C,causal_history_direct,CausalKNN12Median,ok,815,100,69,-0.04022502377311232,-0.4703862593537176,53.44459025124269,25.547513499999994,40.29219594589195
literature_2019_2020,C,causal_history_direct,CausalKNN30Q90,ok,815,100,69,-0.1291853592124339,-0.5296393636377912,55.68301244716292,34.31264900000001,69.21366807776278
literature_2019_2020,C,causal_history_direct,CausalKNN80Q95,ok,815,100,69,-0.23009648174703212,-1.1075864905582753,58.117870304451095,44.905969999999996,96.06356637058711
literature_2019_2020,C,causal_history_direct,CausalRecentQ90,ok,815,100,69,-0.22552208719884792,-0.9503013457721146,58.009707370318644,41.04849000000003,86.79262713315129
literature_2019_2020,C,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,-0.048546858843754315,-0.5217932297097174,53.65794364972873,26.891237615182387,42.50738441538515
literature_2019_2020,C,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,-0.1291853592124339,-0.5296393636377912,55.68301244716292,34.31264900000001,69.21366807776278
literature_2019_2020,C,causal_history_direct,CausalHighGuard,ok,815,100,69,-0.41484096527345415,-1.4850155752869751,62.329539204176676,50.67525999999998,109.94979192793043
literature_2019_2020,C,causal_history_ml,ElasticNet,ok,815,100,178,-0.6522578722872121,-6.161175743126652,67.3564233878289,44.03650031540094,61.12437487746906
